bottle	0	9999	20240215	3	0	19	1	35	0	0	0
24.69	35	0	0
0.0	188.478692	24.48	07:20:31
0.15	215.4	24.50	07:21:34
0.3	237.7	24.44	07:22:16
0.45	252.5	24.45	07:22:50
0.6	263.5	24.45	07:23:25
0.75	272.4	24.47	07:23:51
0.9	280.3	24.46	07:24:18
1.05	287.8	24.50	07:24:45
1.2	294.9	24.48	07:25:12
1.35	302.1	24.50	07:25:39
1.5	309.5	24.50	07:26:06
1.65	317.7	24.50	07:26:33
1.8	327.3	24.51	07:26:59
1.95	339.4	24.52	07:27:26
2.1	357.3	24.53	07:27:53
2.25	387.9	24.54	07:28:20
2.4	417.1	24.55	07:28:47
2.55	432.8	24.57	07:29:14
2.7	442.8	24.60	07:29:40
2.85	450	24.59	07:30:07
3	455.8	24.60	07:30:34
3.15	460.3	24.60	07:31:01
3.3	464.3	24.63	07:31:28
3.45	467.7	24.62	07:31:55
3.6	470.7	24.64	07:32:22
3.75	473.4	24.65	07:32:48
3.9	475.8	24.65	07:33:15
4.05	478	24.67	07:33:42
4.2	480.2	24.69	07:34:09
