bottle	0	8888	0208	0271	0	8	1	35	0	0	0
25.26	35	0	0
0.0	188.357883	24.77	08:12:00
0.15	215.6	24.83	08:13:18
0.3	240.9	24.84	08:14:08
0.45	257.3	24.88	08:14:56
0.6	269.2	24.89	08:15:38
0.75	278.8	24.89	08:16:12
0.9	287.2	24.92	08:16:39
1.05	294.9	24.94	08:17:06
1.2	302.4	24.98	08:17:33
1.35	310.1	24.98	08:18:00
1.5	318.3	25.00	08:18:27
1.65	327.6	24.98	08:18:53
1.8	339.1	25.02	08:19:20
1.95	355	25.03	08:19:47
2.1	382.1	25.03	08:20:14
2.25	415.9	25.06	08:20:41
2.4	434.9	25.08	08:21:07
2.55	446.4	25.08	08:21:34
2.7	454.3	25.08	08:22:01
2.85	460.5	25.13	08:22:28
3	465.5	25.10	08:22:55
3.15	469.5	25.13	08:23:22
3.3	473.1	25.14	08:23:48
3.45	476.3	25.15	08:24:15
3.6	479.2	25.18	08:24:42
3.75	481.7	25.17	08:25:09
3.9	483.9	25.24	08:25:35
4.05	486.1	25.23	08:26:02
4.2	488	25.26	08:26:29
