bottle	0	8888	208	0277	0	18	1	35	0	0	0
24.89	35	0	0
0.0	182.021945	24.55	16:13:25
0.15	208.4	24.60	16:14:27
0.3	234.5	24.56	16:15:17
0.45	251	24.58	16:15:51
0.6	263	24.60	16:16:24
0.75	272.7	24.60	16:16:51
0.9	281	24.62	16:17:18
1.05	288.8	24.65	16:17:44
1.2	296.4	24.67	16:18:11
1.35	304	24.68	16:18:38
1.5	312.2	24.70	16:19:04
1.65	321.4	24.70	16:19:31
1.8	332.8	24.70	16:19:58
1.95	348.7	24.73	16:20:25
2.1	375.4	24.74	16:20:51
2.25	409.2	24.76	16:21:18
2.4	428.3	24.79	16:21:45
2.55	439.7	24.78	16:22:11
2.7	447.7	24.79	16:22:38
2.85	453.8	24.79	16:23:05
3	458.9	24.82	16:23:31
3.15	463	24.83	16:23:58
3.3	466.6	24.86	16:24:25
3.45	469.7	24.87	16:24:51
3.6	472.5	24.89	16:25:18
3.75	475	24.89	16:25:45
3.9	477.3	24.89	16:26:11
4.05	479.4	24.89	16:26:38
4.2	481.4	24.89	16:27:05
