bottle	0	0000	046	21	7	11	1	35	0	0	0
25.28	35	0	0
0.0	182.944389	24.91	21:55:58
0.15	207	24.89	21:57:15
0.3	235.2	24.92	21:58:05
0.45	254.1	24.95	21:58:54
0.6	266.8	24.98	21:59:29
0.75	276.9	24.98	22:00:03
0.9	285.6	25.01	22:00:30
1.05	293.7	25.03	22:00:57
1.2	301.3	25.03	22:01:24
1.35	309.1	25.06	22:01:51
1.5	317.1	25.08	22:02:17
1.65	326.1	25.09	22:02:44
1.8	336.8	25.08	22:03:11
1.95	351.1	25.12	22:03:38
2.1	374	25.13	22:04:05
2.25	409.1	25.17	22:04:32
2.4	431.8	25.17	22:04:59
2.55	444.7	25.18	22:05:26
2.7	453.4	25.18	22:05:52
2.85	459.9	25.20	22:06:19
3	465	25.21	22:06:46
3.15	469.4	25.23	22:07:13
3.3	473.1	25.26	22:07:40
3.45	476.4	25.26	22:08:06
3.6	479.3	25.27	22:08:33
3.75	481.8	25.27	22:09:00
3.9	484.2	25.27	22:09:27
4.05	486.3	25.27	22:09:54
4.2	488.3	25.28	22:10:21
