bottle	0	9999	20240220	5	0	21	1	35	0	0	0
25.23	35	0	0
0.0	186.203907	25.33	08:24:51
0.15	211.1	25.27	08:25:54
0.3	235.6	25.27	08:26:42
0.45	251.7	25.26	08:27:25
0.6	263.2	25.26	08:27:59
0.75	272.4	25.26	08:28:26
0.9	280.7	25.26	08:28:53
1.05	288.3	25.27	08:29:20
1.2	295.5	25.26	08:29:47
1.35	302.6	25.26	08:30:14
1.5	310.2	25.27	08:30:40
1.65	318.3	25.26	08:31:07
1.8	327.9	25.27	08:31:34
1.95	340	25.26	08:32:01
2.1	357.4	25.27	08:32:28
2.25	387.3	25.25	08:32:55
2.4	417.4	25.25	08:33:22
2.55	433.7	25.23	08:33:49
2.7	444	25.23	08:34:16
2.85	451.4	25.22	08:34:43
3	457.1	25.23	08:35:10
3.15	461.8	25.25	08:35:37
3.3	465.9	25.22	08:36:04
3.45	469.3	25.24	08:36:31
3.6	472.3	25.23	08:36:58
3.75	475	25.23	08:37:25
3.9	477.5	25.22	08:37:52
4.05	479.9	25.23	08:38:19
4.2	481.9	25.23	08:38:46
