bottle	0	9999	20240213	8	0	17	1	35	0	0	0
25.11	35	0	0
0.0	189.732031	24.89	15:22:53
0.15	215.4	24.88	15:23:55
0.3	237.9	24.86	15:24:37
0.45	252.8	24.89	15:25:12
0.6	263.8	24.89	15:25:46
0.75	272.8	24.89	15:26:13
0.9	280.7	24.89	15:26:40
1.05	288.1	24.89	15:27:06
1.2	295.1	24.90	15:27:32
1.35	302	24.91	15:27:59
1.5	309.3	24.92	15:28:26
1.65	317	24.95	15:28:52
1.8	326.1	24.95	15:29:19
1.95	337.1	24.97	15:29:46
2.1	352.5	24.98	15:30:12
2.25	377.8	24.98	15:30:39
2.4	410.7	24.98	15:31:06
2.55	429.8	25.01	15:31:32
2.7	441.3	25.03	15:31:59
2.85	449.3	25.03	15:32:26
3	455.5	25.05	15:32:52
3.15	460.4	25.06	15:33:19
3.3	464.5	25.07	15:33:45
3.45	468.1	25.07	15:34:12
3.6	471.3	25.08	15:34:39
3.75	474	25.08	15:35:05
3.9	476.5	25.10	15:35:32
4.05	479	25.10	15:35:59
4.2	481.1	25.11	15:36:25
