bottle	0	9999	20240201	4	0	8	1	35	0	0	0
24.79	35	0	0
0.0	195.623081	24.39	06:10:18
0.15	222.5	24.42	06:11:13
0.3	244.3	24.47	06:11:55
0.45	259	24.54	06:12:38
0.6	269.7	24.56	06:13:12
0.75	278.5	24.57	06:13:39
0.9	286.6	24.59	06:14:06
1.05	294	24.63	06:14:33
1.2	301.1	24.65	06:15:00
1.35	308.2	24.70	06:15:27
1.5	315.7	24.70	06:15:54
1.65	323.9	24.71	06:16:21
1.8	333.6	24.73	06:16:48
1.95	345.9	24.76	06:17:15
2.1	363.9	24.79	06:17:42
2.25	395	24.79	06:18:09
2.4	423.8	24.85	06:18:35
2.55	439.4	24.85	06:19:02
2.7	449.4	24.89	06:19:29
2.85	456.6	24.89	06:19:56
3	462.2	24.89	06:20:23
3.15	466.9	24.89	06:20:50
3.3	470.8	24.90	06:21:17
3.45	474.2	24.94	06:21:44
3.6	477.2	24.92	06:22:11
3.75	480	24.94	06:22:38
3.9	482.5	24.50	06:23:04
4.05	484.7	24.56	06:23:31
4.2	486.7	24.79	06:23:58
