bottle	0	8888	208	1220	0	19	1	35	0	0	0
25.27	35	0	0
0.0	181.632031	24.89	18:54:50
0.15	208.4	24.85	18:56:08
0.3	234	24.88	18:56:50
0.45	250.6	24.88	18:57:25
0.6	262.7	24.89	18:57:59
0.75	272.4	24.89	18:58:34
0.9	280.8	24.94	18:59:01
1.05	288.5	24.94	18:59:28
1.2	295.9	24.98	18:59:53
1.35	303.6	24.97	19:00:20
1.5	311.8	24.98	19:00:47
1.65	321	25.00	19:01:14
1.8	332.6	25.03	19:01:40
1.95	348.4	25.03	19:02:07
2.1	375.1	25.06	19:02:34
2.25	408.8	25.06	19:03:01
2.4	428	25.08	19:03:28
2.55	439.4	25.13	19:03:55
2.7	447.4	25.15	19:04:21
2.85	453.6	25.17	19:04:48
3	458.5	25.18	19:05:15
3.15	462.6	25.18	19:05:42
3.3	466.2	25.20	19:06:09
3.45	469.3	25.22	19:06:35
3.6	472.2	25.23	19:07:02
3.75	474.7	25.27	19:07:29
3.9	477	25.26	19:07:56
4.05	479.2	25.27	19:08:23
4.2	481.1	25.27	19:08:50
