bottle	0	9999	20240220	4	0	21	1	35	0	0	0
25.17	35	0	0
0.0	187.175284	24.96	07:45:39
0.15	212.9	24.89	07:46:49
0.3	236.5	24.89	07:47:32
0.45	252.2	24.89	07:48:06
0.6	263.6	24.92	07:48:41
0.75	272.8	24.90	07:49:16
0.9	280.9	24.94	07:49:42
1.05	288.4	24.92	07:50:09
1.2	295.6	24.96	07:50:36
1.35	302.8	24.94	07:51:03
1.5	310.2	24.94	07:51:30
1.65	318.4	24.98	07:51:56
1.8	328	25.01	07:52:23
1.95	340	25.03	07:52:50
2.1	357.4	25.03	07:53:17
2.25	387.4	25.03	07:53:44
2.4	417.5	25.06	07:54:10
2.55	433.7	25.08	07:54:37
2.7	443.9	25.08	07:55:04
2.85	451.3	25.08	07:55:31
3	457.1	25.08	07:55:58
3.15	461.7	25.08	07:56:25
3.3	465.8	25.09	07:56:51
3.45	469.2	25.10	07:57:18
3.6	472.3	25.12	07:57:45
3.75	475	25.12	07:58:12
3.9	477.4	25.16	07:58:38
4.05	479.7	25.14	07:59:05
4.2	481.8	25.17	07:59:32
