bottle	0	2222	202401131194640	40	7	8	1	35	0	0	0
25.36	35	0	0
0.0	173.232031	24.89	20:24:31
0.15	192.7	24.94	20:25:48
0.3	222.3	24.97	20:27:01
0.45	246	25.03	20:27:50
0.6	261.2	25.03	20:28:25
0.75	272.4	25.04	20:28:52
0.9	282.1	25.06	20:29:19
1.05	290.7	25.08	20:29:45
1.2	298.8	25.08	20:30:12
1.35	306.7	25.12	20:30:39
1.5	315.1	25.11	20:31:06
1.65	324.2	25.15	20:31:32
1.8	335.3	25.15	20:31:59
1.95	350.1	25.17	20:32:26
2.1	374.2	25.18	20:32:53
2.25	410.1	25.18	20:33:20
2.4	432.1	25.21	20:33:46
2.55	444.7	25.23	20:34:13
2.7	453.1	25.27	20:34:40
2.85	459.6	25.25	20:35:07
3	464.8	25.27	20:35:34
3.15	469.1	25.27	20:36:01
3.3	472.7	25.27	20:36:28
3.45	476	25.27	20:36:54
3.6	478.9	25.32	20:37:21
3.75	481.4	25.32	20:37:48
3.9	483.8	25.34	20:38:15
4.05	485.9	25.35	20:38:42
4.2	487.9	25.36	20:39:09
