bottle	0	3333	202402080726	1	7	12	2	35	0	0	0
25.35	35	0	0
0.0	193.232031	24.89	04:36:19
0.15	220.5	24.91	04:37:22
0.3	242.1	24.89	04:38:04
0.45	256.4	24.92	04:38:46
0.6	267	24.96	04:39:21
0.75	276	24.98	04:39:48
0.9	284	24.99	04:40:15
1.05	291.4	25.02	04:40:42
1.2	298.8	25.03	04:41:09
1.35	306	25.06	04:41:36
1.5	313.8	25.08	04:42:03
1.65	322.4	25.08	04:42:29
1.8	333	25.10	04:42:57
1.95	346.7	25.12	04:43:23
2.1	368.4	25.15	04:43:50
2.25	402.4	25.17	04:44:17
2.4	425.8	25.18	04:44:44
2.55	439	25.19	04:45:11
2.7	447.9	25.22	04:45:38
2.85	454.5	25.23	04:46:05
3	459.9	25.26	04:46:32
3.15	464.1	25.27	04:46:59
3.3	468	25.27	04:47:26
3.45	471.2	25.27	04:47:53
3.6	474.1	25.28	04:48:20
3.75	476.7	25.30	04:48:46
3.9	479.2	25.32	04:49:13
4.05	481.3	25.35	04:49:40
4.2	483.3	25.35	04:50:07
