bottle	0	8888	208	0744	0	20	1	35	0	0	0
25.51	35	0	0
0.0	182.074148	25.12	17:41:15
0.15	208.2	25.12	17:42:18
0.3	234	25.14	17:43:00
0.45	250.7	25.17	17:43:35
0.6	262.7	25.18	17:44:09
0.75	272.4	25.21	17:44:36
0.9	280.8	25.18	17:45:03
1.05	288.6	25.18	17:45:29
1.2	296.2	25.24	17:45:56
1.35	303.7	25.26	17:46:23
1.5	311.9	25.27	17:46:50
1.65	321.1	25.27	17:47:17
1.8	332.5	25.30	17:47:44
1.95	348.2	25.32	17:48:10
2.1	374.7	25.35	17:48:37
2.25	408.4	25.37	17:49:04
2.4	427.8	25.37	17:49:31
2.55	439.3	25.42	17:49:58
2.7	447.4	25.42	17:50:25
2.85	453.5	25.44	17:50:52
3	458.5	25.45	17:51:18
3.15	462.7	25.46	17:51:45
3.3	466.3	25.47	17:52:12
3.45	469.4	25.46	17:52:39
3.6	472.3	25.48	17:53:06
3.75	474.7	25.47	17:53:33
3.9	477	25.49	17:54:00
4.05	479.2	25.50	17:54:27
4.2	481.2	25.51	17:54:54
