bottle	0	0000	071	11	200	12	1	35	0	0	0
25.47	35	0	0
0.0	197.281463	24.97	18:25:37
0.15	223.6	24.97	18:26:32
0.3	243.6	24.98	18:27:06
0.45	257.3	25.03	18:27:47
0.6	267.5	25.03	18:28:14
0.75	276.2	25.06	18:28:41
0.9	283.8	25.06	18:29:07
1.05	291.1	25.08	18:29:34
1.2	297.9	25.08	18:30:01
1.35	304.9	25.13	18:30:28
1.5	312.2	25.13	18:30:55
1.65	320	25.16	18:31:21
1.8	329.3	25.18	18:31:48
1.95	340.7	25.18	18:32:15
2.1	356.8	25.22	18:32:42
2.25	384.2	25.24	18:33:09
2.4	415.5	25.27	18:33:35
2.55	433	25.27	18:34:02
2.7	443.8	25.27	18:34:29
2.85	451.5	25.27	18:34:56
3	457.5	25.31	18:35:23
3.15	462.3	25.32	18:35:49
3.3	466.3	25.33	18:36:16
3.45	469.9	25.36	18:36:43
3.6	472.9	25.37	18:37:10
3.75	475.7	25.39	18:37:37
3.9	478.2	25.39	18:38:03
4.05	480.6	25.44	18:38:30
4.2	482.6	25.47	18:38:57
