bottle	0	0000	036	14	50	9	1	35	0	0	0
25.32	35	0	0
0.0	196.964062	24.78	15:00:54
0.15	223.4	24.85	15:01:57
0.3	245.3	24.89	15:02:39
0.45	259.8	24.89	15:03:14
0.6	270.6	24.89	15:03:49
0.75	279.5	24.92	15:04:23
0.9	287.5	24.94	15:04:50
1.05	294.7	24.97	15:05:17
1.2	301.8	24.98	15:05:44
1.35	309	24.99	15:06:11
1.5	316.3	25.03	15:06:38
1.65	324.4	25.03	15:07:05
1.8	334	25.07	15:07:31
1.95	346	25.08	15:07:58
2.1	363.4	25.09	15:08:25
2.25	393.2	25.08	15:08:52
2.4	423.2	25.10	15:09:19
2.55	439.4	25.13	15:09:46
2.7	449.7	25.15	15:10:13
2.85	457.1	25.18	15:10:40
3	462.8	25.18	15:11:07
3.15	467.5	25.21	15:11:33
3.3	471.5	25.20	15:12:00
3.45	475	25.24	15:12:27
3.6	478	25.27	15:12:54
3.75	480.8	25.27	15:13:21
3.9	483.2	25.27	15:13:48
4.05	485.5	25.31	15:14:15
4.2	487.4	25.32	15:14:42
