bottle	0	0000	003	10	250	3	1	35	0	0	0
25.06	35	0	0
0.0	196.91463	24.70	22:31:34
0.15	222.6	24.69	22:32:37
0.3	242.5	24.70	22:33:35
0.45	256.2	24.74	22:34:32
0.6	266.5	24.77	22:35:30
0.75	274.6	24.79	22:36:04
0.9	282.4	24.79	22:36:39
1.05	289.4	24.78	22:37:06
1.2	296.6	24.80	22:37:33
1.35	303.7	24.81	22:37:59
1.5	310.9	24.86	22:38:26
1.65	319.1	24.86	22:38:53
1.8	328.3	24.89	22:39:27
1.95	340.1	24.87	22:39:54
2.1	356.9	24.89	22:40:21
2.25	385.9	24.89	22:40:48
2.4	416.6	24.89	22:41:15
2.55	433.3	24.89	22:41:42
2.7	444	24.91	22:42:16
2.85	451.5	24.95	22:42:43
3	457.4	24.98	22:43:10
3.15	462.2	24.98	22:43:45
3.3	466.4	25.00	22:44:19
3.45	469.8	24.99	22:44:54
3.6	472.8	25.02	22:45:21
3.75	475.5	25.03	22:45:48
3.9	478	25.04	22:46:14
4.05	480.4	25.03	22:46:41
4.2	482.4	25.06	22:47:08
