bottle	0	0000	076	10	700	13	1	35	0	0	0
25.27	35	0	0
0.0	195.370241	24.79	18:24:09
0.15	222	24.80	18:25:12
0.3	242.3	24.83	18:25:54
0.45	256	24.87	18:26:29
0.6	266.3	24.89	18:26:56
0.75	275	24.89	18:27:23
0.9	282.7	24.89	18:27:50
1.05	290	24.92	18:28:17
1.2	296.9	24.94	18:28:44
1.35	303.8	24.94	18:29:11
1.5	311	24.96	18:29:37
1.65	318.9	24.98	18:30:04
1.8	328	24.98	18:30:31
1.95	339.4	25.02	18:30:58
2.1	355.3	25.03	18:31:25
2.25	382.1	25.05	18:31:52
2.4	413.6	25.07	18:32:19
2.55	431.5	25.08	18:32:46
2.7	442.4	25.09	18:33:13
2.85	450.2	25.09	18:33:40
3	456.2	25.13	18:34:07
3.15	461.1	25.14	18:34:33
3.3	465.1	25.17	18:35:00
3.45	468.7	25.20	18:35:27
3.6	471.8	25.23	18:35:54
3.75	474.6	25.23	18:36:21
3.9	477.1	25.26	18:36:48
4.05	479.4	25.27	18:37:15
4.2	481.5	25.27	18:37:42
