bottle	0	9999	20240127	4	0	3	1	35	0	0	0
24.93	35	0	0
0.0	191.236575	24.25	15:08:28
0.15	215.1	24.27	15:09:16
0.3	238.2	24.39	15:13:18
0.45	251.6	24.42	15:14:46
0.6	263.8	24.50	15:17:16
0.75	268.3	24.70	15:23:22
0.9	274.5	24.84	15:27:55
1.05	283.8	24.88	15:28:38
1.2	292	24.87	15:29:20
1.35	299.6	24.88	15:29:55
1.5	307.5	24.88	15:30:37
1.65	315.8	24.89	15:31:04
1.8	325.4	24.89	15:31:31
1.95	337.6	24.88	15:31:58
2.1	355	24.89	15:32:24
2.25	384.9	24.88	15:32:51
2.4	416.4	24.89	15:33:34
2.55	433.1	24.88	15:34:08
2.7	443.8	24.89	15:34:35
2.85	451.3	24.89	15:35:02
3	457.2	24.89	15:35:29
3.15	461.8	24.92	15:35:56
3.3	465.9	24.90	15:36:38
3.45	469.5	24.93	15:37:05
3.6	472.4	24.91	15:37:32
3.75	475.3	24.91	15:38:14
3.9	477.8	24.92	15:38:49
4.05	480	24.93	15:39:16
4.2	482.1	24.93	15:39:43
