bottle	0	8888	802	1208	0	3	1	35	0	0	0
24.85	35	0	0
0.0	185.179828	24.32	19:29:51
0.15	211.6	24.35	19:31:08
0.3	236.5	24.41	19:32:05
0.45	252.9	24.41	19:33:02
0.6	264.7	24.45	19:33:52
0.75	274.4	24.50	19:34:49
0.9	282.4	24.50	19:35:24
1.05	290.3	24.54	19:36:06
1.2	297.6	24.55	19:36:32
1.35	305.3	24.59	19:36:59
1.5	313.4	24.59	19:37:26
1.65	322.6	24.60	19:37:53
1.8	334.2	24.60	19:38:19
1.95	350.3	24.63	19:38:46
2.1	377.7	24.62	19:39:13
2.25	411.5	24.63	19:39:40
2.4	430.7	24.66	19:40:14
2.55	442.1	24.68	19:40:41
2.7	449.9	24.71	19:41:08
2.85	456.1	24.73	19:41:35
3	461	24.73	19:42:02
3.15	465.1	24.76	19:42:28
3.3	468.6	24.77	19:42:55
3.45	471.9	24.77	19:43:22
3.6	474.6	24.79	19:43:49
3.75	477.1	24.79	19:44:16
3.9	479.6	24.82	19:44:42
4.05	481.8	24.82	19:45:09
4.2	483.6	24.85	19:45:36
