bottle	0	3333	202402111249	1	7	16	2	35	0	0	0
25.18	35	0	0
0.0	190.694957	24.83	10:25:50
0.15	218.4	24.88	10:26:45
0.3	240.5	24.84	10:27:27
0.45	255	24.88	10:28:01
0.6	265.8	24.89	10:28:36
0.75	274.7	24.89	10:29:09
0.9	282.6	24.89	10:29:36
1.05	290.2	24.89	10:30:02
1.2	297.5	24.91	10:30:29
1.35	304.8	24.94	10:30:56
1.5	312.6	24.94	10:31:22
1.65	321.3	24.97	10:31:49
1.8	331.9	24.98	10:32:15
1.95	345.8	24.98	10:32:42
2.1	368.1	25.00	10:33:09
2.25	402.4	25.03	10:33:35
2.4	425.4	25.03	10:34:02
2.55	438.3	25.04	10:34:28
2.7	447	25.07	10:34:55
2.85	453.6	25.07	10:35:21
3	458.9	25.08	10:35:48
3.15	463.2	25.08	10:36:15
3.3	467	25.10	10:36:41
3.45	470.2	25.11	10:37:08
3.6	473.1	25.13	10:37:34
3.75	475.7	25.15	10:38:01
3.9	478	25.15	10:38:28
4.05	480.3	25.18	10:38:54
4.2	482.2	25.18	10:39:21
