bottle	0	0000	114	1	550	19	3	35	0	0	0
25.01	35	0	0
0.0	191.689914	24.66	23:37:06
0.15	218.5	24.62	23:38:01
0.3	239.4	24.65	23:38:43
0.45	253.4	24.68	23:39:18
0.6	263.9	24.70	23:39:45
0.75	272.6	24.70	23:40:12
0.9	280.5	24.70	23:40:39
1.05	287.7	24.73	23:41:06
1.2	294.7	24.74	23:41:33
1.35	301.7	24.76	23:41:59
1.5	309.1	24.78	23:42:26
1.65	317	24.79	23:42:53
1.8	326.4	24.79	23:43:20
1.95	338.2	24.82	23:43:47
2.1	354.9	24.83	23:44:14
2.25	383.5	24.87	23:44:41
2.4	414.2	24.89	23:45:08
2.55	431	24.89	23:45:35
2.7	441.5	24.89	23:46:02
2.85	449	24.89	23:46:29
3	454.9	24.92	23:46:55
3.15	459.6	24.92	23:47:22
3.3	463.6	24.94	23:47:50
3.45	467.1	24.95	23:48:17
3.6	470.1	24.96	23:48:43
3.75	472.9	24.98	23:49:10
3.9	475.4	24.98	23:49:37
4.05	477.6	25.00	23:50:04
4.2	479.7	25.01	23:50:31
