bottle	0	9999	20240214	5	0	18	1	35	0	0	0
24.89	35	0	0
0.0	189.077556	24.64	08:33:00
0.15	215.6	24.60	08:34:02
0.3	238	24.62	08:34:45
0.45	252.9	24.63	08:35:26
0.6	263.7	24.65	08:35:53
0.75	272.8	24.65	08:36:20
0.9	280.7	24.66	08:36:47
1.05	288.1	24.68	08:37:14
1.2	295.2	24.70	08:37:41
1.35	302.3	24.70	08:38:08
1.5	309.8	24.70	08:38:34
1.65	317.9	24.70	08:39:01
1.8	327.6	24.72	08:39:28
1.95	339.7	24.73	08:39:55
2.1	357.5	24.74	08:40:22
2.25	388	24.74	08:40:49
2.4	417.3	24.77	08:41:15
2.55	433.2	24.78	08:41:42
2.7	443.2	24.79	08:42:09
2.85	450.5	24.79	08:42:36
3	456.2	24.80	08:43:03
3.15	460.8	24.83	08:43:30
3.3	464.8	24.83	08:43:56
3.45	468.2	24.86	08:44:23
3.6	471.2	24.86	08:44:50
3.75	473.9	24.88	08:45:17
3.9	476.3	24.88	08:45:44
4.05	478.7	24.89	08:46:11
4.2	480.7	24.89	08:46:38
