bottle	0	0000	114	8	350	19	1	35	0	0	0
25.08	35	0	0
0.0	191.670241	24.79	17:31:32
0.15	218.4	24.82	17:32:34
0.3	239.4	24.86	17:33:16
0.45	253.4	24.79	17:33:50
0.6	263.9	24.80	17:34:17
0.75	272.7	24.81	17:34:43
0.9	280.4	24.84	17:35:10
1.05	287.8	24.85	17:35:36
1.2	294.7	24.87	17:36:03
1.35	301.8	24.88	17:36:29
1.5	309	24.89	17:36:56
1.65	317	24.89	17:37:23
1.8	326.5	24.89	17:37:50
1.95	338.2	24.92	17:38:16
2.1	355.1	24.92	17:38:43
2.25	384	24.95	17:39:10
2.4	414.5	24.96	17:39:36
2.55	431.2	24.97	17:40:03
2.7	441.6	24.98	17:40:29
2.85	449.1	24.98	17:40:56
3	454.9	25.01	17:41:22
3.15	459.6	25.02	17:41:49
3.3	463.6	25.03	17:42:16
3.45	467.2	25.04	17:42:42
3.6	470.3	25.07	17:43:09
3.75	472.9	25.07	17:43:36
3.9	475.4	25.08	17:44:02
4.05	477.7	25.08	17:44:29
4.2	479.8	25.08	17:44:56
