bottle	0	2222	202402071117	1	7	13	1	35	0	0	0
25.12	35	0	0
0.0	191.75284	24.60	04:33:48
0.15	219.6	24.67	04:34:50
0.3	241.3	24.65	04:35:32
0.45	255.7	24.68	04:36:15
0.6	266.4	24.70	04:36:49
0.75	275.2	24.70	04:37:24
0.9	283.2	24.73	04:37:51
1.05	290.7	24.77	04:38:18
1.2	297.9	24.78	04:38:45
1.35	305.2	24.79	04:39:12
1.5	313	24.82	04:39:39
1.65	321.6	24.86	04:40:06
1.8	332	24.88	04:40:33
1.95	345.6	24.89	04:41:00
2.1	367.1	24.89	04:41:27
2.25	400.5	24.89	04:41:53
2.4	424.2	24.95	04:42:20
2.55	437.5	24.97	04:42:48
2.7	446.4	24.98	04:43:14
2.85	453.1	24.99	04:43:41
3	458.4	25.01	04:44:08
3.15	462.8	25.03	04:44:35
3.3	466.5	25.06	04:45:02
3.45	469.8	25.06	04:45:29
3.6	472.7	25.07	04:45:56
3.75	475.3	25.08	04:46:23
3.9	477.7	25.09	04:46:50
4.05	480	25.10	04:47:16
4.2	482	25.12	04:47:43
