bottle	0	0000	039	8	200	9	1	35	0	0	0
25.28	35	0	0
0.0	199.139346	24.74	22:48:23
0.15	225.8	24.79	22:49:26
0.3	246.7	24.84	22:50:08
0.45	260.8	24.88	22:50:42
0.6	271.2	24.89	22:51:09
0.75	280	24.89	22:51:36
0.9	287.9	24.93	22:52:03
1.05	295.1	24.92	22:52:29
1.2	302.1	24.97	22:52:56
1.35	309.1	24.96	22:53:23
1.5	316.5	25.00	22:53:50
1.65	324.5	25.01	22:54:17
1.8	333.9	25.03	22:54:43
1.95	345.7	25.03	22:55:10
2.1	362.6	25.06	22:55:37
2.25	391.5	25.08	22:56:04
2.4	422.1	25.08	22:56:31
2.55	438.9	25.10	22:56:57
2.7	449.3	25.12	22:57:24
2.85	456.8	25.17	22:57:51
3	462.7	25.15	22:58:18
3.15	467.4	25.18	22:58:45
3.3	471.4	25.17	22:59:11
3.45	474.9	25.18	22:59:38
3.6	477.9	25.18	23:00:05
3.75	480.7	25.25	23:00:32
3.9	483.2	25.27	23:00:59
4.05	485.5	25.27	23:01:26
4.2	487.5	25.28	23:01:53
