bottle	0	2222	20240201102130	43	7	8	1	35	0	0	0
25.47	35	0	0
0.0	177.405043	25.17	22:33:17
0.15	198.5	25.14	22:34:34
0.3	228.3	25.18	22:35:31
0.45	249.8	25.18	22:36:20
0.6	263.6	25.20	22:36:54
0.75	274.4	25.23	22:37:29
0.9	283.5	25.24	22:37:55
1.05	291.8	25.26	22:38:22
1.2	299.7	25.27	22:38:49
1.35	307.6	25.27	22:39:15
1.5	315.8	25.29	22:39:42
1.65	324.9	25.27	22:40:09
1.8	335.9	25.27	22:40:35
1.95	350.4	25.30	22:41:02
2.1	374.1	25.32	22:41:29
2.25	409.8	25.32	22:41:55
2.4	432	25.33	22:42:22
2.55	444.7	25.37	22:42:48
2.7	453.2	25.36	22:43:15
2.85	459.7	25.38	22:43:42
3	464.8	25.37	22:44:08
3.15	469.1	25.39	22:44:35
3.3	472.9	25.39	22:45:02
3.45	476	25.46	22:45:28
3.6	479	25.47	22:45:55
3.75	481.5	25.47	22:46:21
3.9	483.9	25.47	22:46:48
4.05	486	25.47	22:47:15
4.2	488	25.47	22:47:41
