bottle	0	8888	0208	0978	0	9	1	35	0	0	0
25.36	35	0	0
0.0	188.832031	24.89	08:02:41
0.15	215.5	24.90	08:03:51
0.3	241.2	24.93	08:04:37
0.45	257.7	24.97	08:05:12
0.6	269.8	24.98	08:05:47
0.75	279.5	25.01	08:06:14
0.9	287.9	25.01	08:06:41
1.05	295.6	25.06	08:07:08
1.2	303.1	25.06	08:07:34
1.35	310.8	25.08	08:08:01
1.5	319	25.08	08:08:28
1.65	328.3	25.08	08:08:55
1.8	339.6	25.10	08:09:22
1.95	355.4	25.12	08:09:49
2.1	381.9	25.14	08:10:16
2.25	415.9	25.16	08:10:43
2.4	435.3	25.18	08:11:10
2.55	446.8	25.18	08:11:37
2.7	454.9	25.23	08:12:03
2.85	461	25.22	08:12:31
3	466	25.26	08:12:57
3.15	470.2	25.26	08:13:24
3.3	473.7	25.27	08:13:51
3.45	476.9	25.27	08:14:18
3.6	479.7	25.27	08:14:45
3.75	482.3	25.27	08:15:12
3.9	484.5	25.30	08:15:39
4.05	486.7	25.37	08:16:06
4.2	488.7	25.36	08:16:33
