bottle	0	8888	208	0156	0	20	1	35	0	0	0
25.27	35	0	0
0.0	181.593821	24.99	00:36:16
0.15	208.7	24.99	00:37:33
0.3	234.3	25.01	00:38:16
0.45	250.9	25.03	00:38:50
0.6	262.8	25.03	00:39:25
0.75	272.5	25.06	00:39:52
0.9	280.8	25.06	00:40:19
1.05	288.6	25.07	00:40:46
1.2	296	25.08	00:41:13
1.35	303.7	25.08	00:41:40
1.5	311.8	25.08	00:42:07
1.65	321	25.09	00:42:33
1.8	332.5	25.12	00:43:00
1.95	348.3	25.13	00:43:27
2.1	374.9	25.15	00:43:54
2.25	408.6	25.15	00:44:20
2.4	427.8	25.16	00:44:47
2.55	439.3	25.18	00:45:14
2.7	447.3	25.18	00:45:41
2.85	453.5	25.18	00:46:08
3	458.5	25.20	00:46:35
3.15	462.6	25.22	00:47:02
3.3	466.2	25.23	00:47:29
3.45	469.3	25.27	00:47:55
3.6	472.2	25.26	00:48:22
3.75	474.6	25.27	00:48:49
3.9	476.9	25.27	00:49:16
4.05	479.2	25.27	00:49:43
4.2	481.2	25.27	00:50:10
