bottle	0	9999	20240127	7	0	3	1	35	0	0	0
24.86	35	0	0
0.0	192.39105	24.50	18:58:46
0.15	219.2	24.53	18:59:56
0.3	240.7	24.54	19:01:05
0.45	254.8	24.57	19:01:56
0.6	265.4	24.57	19:02:46
0.75	274.2	24.60	19:03:28
0.9	281.9	24.63	19:04:02
1.05	289.4	24.63	19:04:37
1.2	296.4	24.63	19:05:04
1.35	303.6	24.65	19:05:30
1.5	311	24.68	19:05:57
1.65	319.2	24.65	19:06:24
1.8	329.1	24.68	19:06:51
1.95	341.4	24.69	19:07:18
2.1	359.7	24.70	19:07:45
2.25	390.9	24.70	19:08:12
2.4	419.5	24.71	19:08:39
2.55	434.9	24.70	19:09:06
2.7	444.9	24.71	19:09:32
2.85	452.2	24.72	19:09:59
3	458	24.77	19:10:26
3.15	462.5	24.79	19:10:53
3.3	466.5	24.79	19:11:20
3.45	469.9	24.80	19:11:47
3.6	473	24.79	19:12:14
3.75	475.6	24.81	19:12:41
3.9	478.1	24.84	19:13:07
4.05	480.4	24.86	19:13:34
4.2	482.4	24.86	19:14:01
