bottle	0	0000	044	2	382	10	1	35	0	0	0
25.28	35	0	0
0.0	200.232031	24.89	10:57:04
0.15	226.6	24.91	10:57:59
0.3	247.3	24.92	10:58:42
0.45	261.2	24.94	10:59:16
0.6	271.6	24.96	10:59:43
0.75	280.4	24.98	11:00:18
0.9	288.2	24.99	11:00:44
1.05	295.3	25.01	11:01:11
1.2	302.4	25.03	11:01:38
1.35	309.4	25.06	11:02:05
1.5	316.7	25.06	11:02:32
1.65	324.7	25.08	11:02:59
1.8	334.1	25.08	11:03:26
1.95	345.7	25.10	11:03:52
2.1	362.5	25.10	11:04:19
2.25	391	25.13	11:04:46
2.4	421.8	25.13	11:05:13
2.55	438.8	25.17	11:05:40
2.7	449.4	25.17	11:06:07
2.85	457	25.18	11:06:34
3	462.9	25.20	11:07:01
3.15	467.6	25.20	11:07:28
3.3	471.6	25.23	11:07:55
3.45	475.1	25.23	11:08:22
3.6	478.2	25.27	11:08:49
3.75	481.1	25.26	11:09:16
3.9	483.5	25.27	11:09:42
4.05	485.7	25.27	11:10:09
4.2	487.9	25.28	11:10:36
