bottle	0	2222	20240131190850	46	7	8	1	35	0	0	0
25.37	35	0	0
0.0	174.632031	24.89	00:57:40
0.15	194.5	24.89	00:58:50
0.3	224.2	24.94	00:59:47
0.45	247.1	24.97	01:00:29
0.6	262.1	25.02	01:01:12
0.75	273.2	25.03	01:01:46
0.9	282.5	25.07	01:02:13
1.05	291	25.07	01:02:40
1.2	299	25.08	01:03:07
1.35	307	25.08	01:03:34
1.5	315.2	25.09	01:04:01
1.65	324.3	25.11	01:04:28
1.8	335.3	25.13	01:04:55
1.95	349.7	25.18	01:05:22
2.1	373.3	25.17	01:05:48
2.25	409	25.19	01:06:15
2.4	431.6	25.19	01:06:42
2.55	444.5	25.23	01:07:09
2.7	453	25.23	01:07:36
2.85	459.5	25.24	01:08:03
3	464.8	25.26	01:08:30
3.15	469	25.27	01:08:57
3.3	472.7	25.27	01:09:23
3.45	476	25.27	01:09:50
3.6	479	25.35	01:10:17
3.75	481.5	25.34	01:10:44
3.9	483.9	25.37	01:11:11
4.05	486	25.36	01:11:38
4.2	488	25.37	01:12:05
