bottle	0	0000	108	5	700	18	2	35	0	0	0
25.13	35	0	0
0.0	192.525852	24.88	18:30:57
0.15	218.7	24.80	18:31:51
0.3	239.6	24.80	18:32:25
0.45	253.8	24.82	18:32:59
0.6	264.2	24.85	18:33:26
0.75	273	24.88	18:33:53
0.9	280.7	24.88	18:34:19
1.05	288	24.89	18:34:46
1.2	294.9	24.89	18:35:13
1.35	302	24.89	18:35:39
1.5	309.2	24.89	18:36:06
1.65	317.2	24.91	18:36:33
1.8	326.4	24.94	18:37:00
1.95	338	24.95	18:37:26
2.1	354.4	24.96	18:37:53
2.25	382.3	24.98	18:38:20
2.4	413.6	24.98	18:38:46
2.55	430.8	25.00	18:39:13
2.7	441.5	25.01	18:39:40
2.85	449.2	25.03	18:40:07
3	455	25.04	18:40:33
3.15	459.8	25.06	18:41:00
3.3	463.8	25.06	18:41:27
3.45	467.3	25.05	18:41:54
3.6	470.3	25.08	18:42:20
3.75	473.2	25.09	18:42:47
3.9	475.6	25.12	18:43:14
4.05	477.9	25.12	18:43:40
4.2	480	25.13	18:44:07
