bottle	0	0000	087	7	995	15	1	35	0	0	0
25.41	35	0	0
0.0	194.675284	24.96	17:14:52
0.15	220.6	24.95	17:15:47
0.3	241.3	24.98	17:16:30
0.45	255.2	25.00	17:17:04
0.6	265.7	25.02	17:17:39
0.75	274.4	25.03	17:18:06
0.9	282	25.06	17:18:32
1.05	289.3	25.08	17:18:59
1.2	296.2	25.09	17:19:26
1.35	303.1	25.10	17:19:53
1.5	310.4	25.13	17:20:20
1.65	318.2	25.16	17:20:47
1.8	327.4	25.17	17:21:14
1.95	338.6	25.18	17:21:40
2.1	354.4	25.20	17:22:07
2.25	381	25.23	17:22:34
2.4	413.1	25.24	17:23:01
2.55	431.2	25.27	17:23:28
2.7	442.3	25.27	17:23:55
2.85	450.1	25.27	17:24:22
3	456.1	25.28	17:24:48
3.15	460.9	25.31	17:25:15
3.3	465.1	25.32	17:25:42
3.45	468.6	25.32	17:26:09
3.6	471.7	25.35	17:26:36
3.75	474.5	25.36	17:27:03
3.9	477	25.37	17:27:29
4.05	479.4	25.39	17:27:56
4.2	481.5	25.41	17:28:23
