bottle	0	0000	036	6	230	9	3	35	0	0	0
25.35	35	0	0
0.0	199.132031	24.89	12:57:37
0.15	225.6	24.93	12:58:32
0.3	246.7	24.94	12:59:14
0.45	260.7	24.95	12:59:49
0.6	271.3	24.98	13:00:23
0.75	279.9	24.99	13:00:50
0.9	287.8	25.02	13:01:17
1.05	295.1	25.03	13:01:44
1.2	302	25.04	13:02:11
1.35	309.1	25.08	13:02:38
1.5	316.4	25.08	13:03:05
1.65	324.5	25.11	13:03:32
1.8	333.9	25.10	13:03:58
1.95	345.6	25.16	13:04:25
2.1	362.6	25.15	13:04:52
2.25	391.5	25.17	13:05:19
2.4	422.1	25.18	13:05:46
2.55	438.8	25.18	13:06:13
2.7	449.3	25.21	13:06:40
2.85	456.7	25.22	13:07:07
3	462.6	25.27	13:07:33
3.15	467.3	25.25	13:08:00
3.3	471.3	25.27	13:08:27
3.45	474.8	25.27	13:08:54
3.6	477.8	25.27	13:09:21
3.75	480.6	25.32	13:09:48
3.9	483.1	25.32	13:10:15
4.05	485.3	25.33	13:10:42
4.2	487.4	25.35	13:11:09
