bottle	0	1111	009	14	60	4	1	35	0	0	0
24.79	35	0	0
0.0	194.49105	24.50	17:45:15
0.15	221.1	24.49	17:46:18
0.3	242.2	24.49	17:47:21
0.45	256.2	24.50	17:48:11
0.6	266.6	24.54	17:48:53
0.75	275.4	24.56	17:49:35
0.9	283.1	24.56	17:50:10
1.05	290.3	24.60	17:50:36
1.2	297.5	24.59	17:51:11
1.35	304.5	24.61	17:51:38
1.5	311.9	24.60	17:52:05
1.65	320	24.62	17:52:32
1.8	329.7	24.64	17:52:59
1.95	341.7	24.64	17:53:26
2.1	359.3	24.63	17:53:53
2.25	389.5	24.65	17:54:20
2.4	419.3	24.66	17:54:46
2.55	435.4	24.66	17:55:13
2.7	445.5	24.69	17:55:40
2.85	452.5	24.70	17:56:15
3	458.5	24.72	17:56:42
3.15	463.2	24.73	17:57:08
3.3	467.1	24.74	17:57:36
3.45	470.6	24.74	17:58:03
3.6	473.8	24.76	17:58:29
3.75	476.5	24.76	17:58:56
3.9	479	24.79	17:59:23
4.05	481.2	24.79	17:59:50
4.2	483.2	24.79	18:00:17
