bottle	0	3333	202402120117	1	7	16	1	35	0	0	0
25.27	35	0	0
0.0	190.925852	24.88	11:17:14
0.15	218.5	24.89	11:18:16
0.3	240.5	24.89	11:18:58
0.45	254.9	24.89	11:19:32
0.6	265.9	24.91	11:20:07
0.75	274.7	24.94	11:20:34
0.9	282.7	24.95	11:21:00
1.05	290.3	24.98	11:21:27
1.2	297.5	24.98	11:21:52
1.35	305	25.01	11:22:19
1.5	312.6	25.01	11:22:45
1.65	321.3	25.03	11:23:12
1.8	331.9	25.05	11:23:39
1.95	345.8	25.07	11:24:05
2.1	367.9	25.08	11:24:32
2.25	402.3	25.08	11:24:59
2.4	425.3	25.11	11:25:26
2.55	438.3	25.12	11:25:52
2.7	447.1	25.15	11:26:19
2.85	453.6	25.16	11:26:46
3	458.9	25.17	11:27:12
3.15	463.3	25.18	11:27:39
3.3	467	25.19	11:28:06
3.45	470.2	25.20	11:28:32
3.6	473.1	25.23	11:28:59
3.75	475.7	25.25	11:29:26
3.9	478.1	25.26	11:29:52
4.05	480.3	25.27	11:30:19
4.2	482.3	25.27	11:30:46
