bottle	0	9999	20240215	5	0	19	1	35	0	0	0
25.06	35	0	0
0.0	188.770241	24.79	09:49:18
0.15	215.4	24.74	09:50:13
0.3	237.8	24.76	09:50:56
0.45	252.5	24.79	09:51:30
0.6	263.4	24.79	09:52:05
0.75	272.3	24.80	09:52:32
0.9	280.2	24.81	09:52:59
1.05	287.7	24.85	09:53:26
1.2	294.7	24.84	09:53:52
1.35	301.8	24.88	09:54:19
1.5	309.3	24.88	09:54:46
1.65	317.5	24.89	09:55:13
1.8	327.2	24.89	09:55:40
1.95	339.3	24.89	09:56:07
2.1	357.2	24.89	09:56:34
2.25	387.9	24.91	09:57:01
2.4	416.9	24.93	09:57:28
2.55	432.6	24.94	09:57:55
2.7	442.7	24.97	09:58:22
2.85	449.9	24.97	09:58:48
3	455.6	24.98	09:59:15
3.15	460.2	24.98	09:59:43
3.3	464.1	24.99	10:00:10
3.45	467.5	25.01	10:00:36
3.6	470.5	25.02	10:01:03
3.75	473.2	25.03	10:01:31
3.9	475.6	25.03	10:01:57
4.05	477.9	25.05	10:02:24
4.2	480	25.06	10:02:51
