bottle	0	0000	101	10	500	17	1	35	0	0	0
25.28	35	0	0
0.0	195.081463	24.97	19:13:49
0.15	221.2	25.00	19:14:44
0.3	241.4	25.00	19:15:19
0.45	255.3	24.98	19:15:53
0.6	265.6	24.98	19:16:20
0.75	274.2	25.00	19:16:47
0.9	282	25.01	19:17:13
1.05	289.2	25.03	19:17:40
1.2	296.2	25.04	19:18:07
1.35	303.1	25.06	19:18:34
1.5	310.3	25.07	19:19:01
1.65	318.2	25.08	19:19:27
1.8	327.4	25.08	19:19:53
1.95	339	25.10	19:20:20
2.1	355.2	25.13	19:20:47
2.25	382.8	25.15	19:21:14
2.4	414.2	25.17	19:21:40
2.55	431.7	25.18	19:22:07
2.7	442.5	25.19	19:22:33
2.85	450.2	25.20	19:23:00
3	456.2	25.21	19:23:27
3.15	460.9	25.23	19:23:53
3.3	465	25.24	19:24:20
3.45	468.5	25.26	19:24:47
3.6	471.6	25.27	19:25:14
3.75	474.3	25.27	19:25:41
3.9	476.8	25.27	19:26:07
4.05	479.2	25.29	19:26:34
4.2	481.2	25.28	19:27:01
