bottle	0	0000	093	3	1850	16	2	35	0	0	0
25.39	35	0	0
0.0	193.743253	25.07	21:41:28
0.15	220.3	25.07	21:42:31
0.3	240.9	25.06	21:43:06
0.45	255.1	25.08	21:43:40
0.6	265.6	25.12	21:44:15
0.75	274.3	25.14	21:44:42
0.9	282	25.15	21:45:09
1.05	289.3	25.18	21:45:36
1.2	296.2	25.18	21:46:02
1.35	303.2	25.19	21:46:27
1.5	310.5	25.19	21:46:54
1.65	318.5	25.18	21:47:21
1.8	327.9	25.18	21:47:47
1.95	339.3	25.18	21:48:14
2.1	355.7	25.08	21:48:41
2.25	383.4	25.16	21:49:08
2.4	414.7	25.17	21:49:35
2.55	432.1	25.20	21:50:02
2.7	442.8	25.21	21:50:29
2.85	450.4	25.23	21:50:55
3	456.4	25.26	21:51:22
3.15	461.2	25.27	21:51:49
3.3	465.2	25.27	21:52:16
3.45	468.8	25.32	21:52:43
3.6	471.8	25.32	21:53:10
3.75	474.6	25.34	21:53:37
3.9	477.1	25.35	21:54:03
4.05	479.5	25.36	21:54:30
4.2	481.5	25.39	21:54:57
