bottle	0	0000	076	1	3466	13	3	35	0	0	0
25.04	35	0	0
0.0	193.546661	24.59	02:05:02
0.15	220.4	24.60	02:06:05
0.3	241.4	24.60	02:06:47
0.45	255.3	24.63	02:07:22
0.6	265.9	24.65	02:07:56
0.75	274.6	24.68	02:08:23
0.9	282.4	24.68	02:08:50
1.05	289.7	24.70	02:09:17
1.2	296.7	24.70	02:09:44
1.35	303.6	24.74	02:10:10
1.5	310.9	24.74	02:10:37
1.65	318.9	24.77	02:11:04
1.8	328.2	24.79	02:11:31
1.95	339.8	24.80	02:11:58
2.1	356.3	24.82	02:12:25
2.25	384.2	24.86	02:12:51
2.4	415.1	24.86	02:13:18
2.55	432.2	24.89	02:13:45
2.7	442.8	24.89	02:14:12
2.85	450.3	24.89	02:14:39
3	456.2	24.89	02:15:06
3.15	461	24.94	02:15:33
3.3	465	24.97	02:15:59
3.45	468.5	24.98	02:16:26
3.6	471.6	24.98	02:16:53
3.75	474.3	25.00	02:17:20
3.9	476.8	25.03	02:17:47
4.05	479.2	25.03	02:18:13
4.2	481.3	25.04	02:18:40
