bottle	0	0000	036	6	230	9	1	35	0	0	0
25.32	35	0	0
0.0	198.707315	24.85	12:02:06
0.15	225.2	24.88	12:03:00
0.3	246.4	24.89	12:03:42
0.45	260.5	24.91	12:04:16
0.6	271.1	24.92	12:04:51
0.75	279.8	24.95	12:05:17
0.9	287.7	24.97	12:05:44
1.05	295	25.00	12:06:10
1.2	301.9	24.99	12:06:37
1.35	309	25.04	12:07:03
1.5	316.4	25.03	12:07:30
1.65	324.4	25.08	12:07:57
1.8	333.8	25.08	12:08:23
1.95	345.6	25.08	12:08:50
2.1	362.5	25.10	12:09:17
2.25	391.6	25.13	12:09:44
2.4	422.2	25.17	12:10:10
2.55	438.8	25.17	12:10:37
2.7	449.2	25.18	12:11:03
2.85	456.8	25.18	12:11:30
3	462.6	25.23	12:11:57
3.15	467.3	25.23	12:12:24
3.3	471.3	25.27	12:12:50
3.45	474.8	25.27	12:13:17
3.6	477.8	25.31	12:13:43
3.75	480.6	25.31	12:14:10
3.9	483.1	25.31	12:14:37
4.05	485.3	25.32	12:15:03
4.2	487.4	25.32	12:15:30
