bottle	0	9999	20240202	3	0	9	1	35	0	0	0
25.27	35	0	0
0.0	195.125852	24.88	06:18:48
0.15	221.7	24.88	06:19:51
0.3	244.2	24.89	06:20:33
0.45	258.6	24.89	06:21:15
0.6	269.6	24.89	06:21:50
0.75	278.2	24.92	06:22:16
0.9	286.2	24.95	06:22:43
1.05	293.8	24.96	06:23:10
1.2	300.9	24.99	06:23:37
1.35	308.1	24.98	06:24:04
1.5	315.5	25.01	06:24:31
1.65	323.6	25.02	06:24:58
1.8	333.1	25.03	06:25:25
1.95	345.1	25.07	06:25:52
2.1	362.3	25.08	06:26:19
2.25	392	25.08	06:26:45
2.4	422.4	25.08	06:27:12
2.55	438.9	25.12	06:27:39
2.7	449.2	25.11	06:28:06
2.85	456.5	25.12	06:28:33
3	462.3	25.15	06:29:00
3.15	466.8	25.17	06:29:27
3.3	470.9	25.17	06:29:54
3.45	474.4	25.18	06:30:21
3.6	477.4	25.19	06:30:48
3.75	480.3	25.26	06:31:15
3.9	482.8	25.27	06:31:42
4.05	485	25.27	06:32:09
4.2	487	25.27	06:32:36
