bottle	0	0000	101	11	200	17	1	35	0	0	0
25.38	35	0	0
0.0	192.550568	24.92	23:44:46
0.15	218.9	24.97	23:45:41
0.3	240.1	24.94	23:46:16
0.45	254.4	24.94	23:46:51
0.6	264.9	24.98	23:47:18
0.75	273.7	24.98	23:47:44
0.9	281.6	25.02	23:48:11
1.05	288.9	25.03	23:48:38
1.2	295.9	25.06	23:49:05
1.35	302.9	25.06	23:49:32
1.5	310.4	25.08	23:49:59
1.65	318.4	25.08	23:50:26
1.8	327.9	25.11	23:50:53
1.95	339.7	25.13	23:51:21
2.1	356.9	25.15	23:51:47
2.25	386.2	25.18	23:52:14
2.4	416.4	25.18	23:52:40
2.55	432.9	25.21	23:53:07
2.7	443.1	25.21	23:53:34
2.85	450.5	25.23	23:54:01
3	456.3	25.26	23:54:28
3.15	461.1	25.27	23:54:55
3.3	465.1	25.27	23:55:22
3.45	468.6	25.27	23:55:49
3.6	471.6	25.29	23:56:16
3.75	474.3	25.30	23:56:43
3.9	476.8	25.37	23:57:10
4.05	479.1	25.37	23:57:37
4.2	481.2	25.38	23:58:04
